X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23
150000;2;1;2;32;0;0;0;0;0;0;83275;84220;77956;77682;52300;56223;3006;3000;2000;222;11170;5000
380000;1;1;2;34;-2;-2;-2;-2;-2;-2;34869;6305;5736;900;16915;936;6336;5766;904;16915;940;0
150000;2;1;2;37;1;-2;-1;0;0;0;0;0;584;596;596;0;0;584;12;0;0;0
200000;2;2;2;43;0;0;0;0;0;0;180680;184436;188181;190775;196449;192085;8155;8302;7225;10153;6987;5262
60000;1;1;1;42;2;0;0;0;0;2;39986;41036;42449;43243;48537;47606;2000;2100;1800;6000;0;2000
500000;2;1;1;44;-2;-1;0;0;0;-1;71921;367979;294969;189612;128459;167105;368199;6486;234;90;167116;372495
360000;2;1;1;37;-1;2;2;-2;-2;-2;1605;1448;0;0;0;0;14;0;0;0;0;0
140000;1;1;2;41;2;2;2;0;0;0;138379;143684;139902;142729;142406;142694;9000;0;6800;40000;5600;5900
310000;2;3;2;28;0;0;-1;-1;-1;-1;19610;14746;28216;4245;3500;396;10000;28216;4245;3500;396;396
30000;2;2;2;22;0;0;0;2;0;0;27444;29000;29886;28392;22612;22750;2000;1800;0;1000;1000;0
90000;2;2;2;23;2;0;0;0;0;0;87669;86653;57819;30895;14543;9329;3499;3000;3000;10000;2000;10000
400000;2;2;1;30;0;0;-1;-1;-1;-1;161226;139481;17939;10315;22728;11493;5000;17939;12845;22728;11493;10703
100000;2;1;2;27;1;2;0;0;0;0;53213;50842;48205;47324;45723;46708;6;2031;1800;2000;1900;2000
220000;1;2;1;38;0;0;0;0;0;0;147048;137560;131090;121259;117003;116902;6364;5892;5000;4369;4178;5000
180000;2;1;2;26;1;-2;-2;-2;-1;-1;0;0;0;0;298;7550;0;0;0;298;7550;0
240000;2;1;1;38;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;100000;0;0;0;0
40000;2;2;1;29;-1;0;0;-2;-2;-1;8801;9544;0;0;0;7922;1000;0;0;0;7922;158
110000;2;2;1;42;-1;-1;-1;-1;-1;-1;776;776;776;776;926;776;776;776;776;926;776;776
130000;2;1;2;26;0;-1;-1;-1;-2;-2;20054;1298;6712;-884;-6332;-9333;1298;6730;900;5448;0;25000
210000;2;1;2;31;0;0;0;0;0;0;121697;120133;118496;116033;114617;108328;5000;5000;4036;5000;4000;4000
120000;2;2;2;28;1;2;2;2;2;2;108993;111266;112056;112819;111298;113290;5500;4100;4087;400;4000;8932
210000;2;2;2;34;0;0;0;0;0;0;63672;57299;59336;61349;63366;65155;2200;3000;3000;3000;3000;3500
20000;1;2;2;25;0;0;0;0;0;0;13610;14160;15200;14800;17800;10000;1360;1400;0;3000;200;0
160000;2;2;2;23;0;0;2;2;0;0;122339;137278;136572;95115;96847;101443;18518;3358;0;3200;8000;4366
300000;1;2;2;36;-1;0;0;-1;-1;-1;15536;17923;27007;360;257;21140;10000;10140;360;257;21346;360
150000;2;2;1;36;0;0;0;0;0;0;296846;301634;314201;84135;90500;0;7143;13700;15000;7500;0;0
110000;1;3;1;40;0;0;0;0;0;0;93357;94938;79368;74778;75996;77423;4100;2612;2666;2700;2659;2694
80000;2;2;2;28;0;-1;-1;0;0;0;18112;8857;69841;59075;58998;61038;10084;79200;2108;2200;3006;2523
100000;1;2;2;29;0;0;0;-2;-2;-2;65324;11860;0;0;0;0;2106;0;0;0;0;0
100000;2;2;2;27;3;2;0;0;-1;-1;104489;101123;101600;17046;1075;1442;0;4384;341;1075;1442;1396
250000;2;1;2;37;0;0;-1;-1;-1;-1;43971;32009;13346;9163;8338;17793;1007;13346;9163;8338;18618;1763
50000;2;1;2;22;0;0;0;0;0;0;41940;41811;35920;19987;18971;18654;1748;1253;2504;1004;1509;4495
20000;2;2;1;36;1;-2;-2;-2;-2;-2;-25;-25;-25;-25;-25;-25;0;0;0;0;0;0
280000;2;3;2;33;-1;-1;-1;-1;-1;-1;2186;2186;2184;2542;2186;2109;2196;2194;2554;2196;2119;17555
50000;2;1;1;35;0;0;0;0;0;-1;46532;46624;45438;39527;7997;462;3000;1200;9;500;462;1500
180000;2;3;1;40;-1;-1;-2;-1;-1;-1;1903;0;0;3155;1173;1021;0;0;3155;1173;1021;0
220000;1;1;2;33;-2;-2;-2;-2;-1;0;3233;2106;666;1064;707;9213;2108;1332;1064;707;9325;1500
100000;1;2;1;43;1;-2;-2;-2;-1;0;0;0;0;0;551;551;0;0;0;551;0;0
130000;1;2;1;40;0;0;0;0;0;0;20733;14261;22242;18265;21546;32411;7261;12272;10265;11546;12411;10000
150000;2;3;1;43;0;0;0;0;0;0;90606;93496;94196;91550;89586;88300;4348;3229;3150;3348;3244;8778
240000;1;2;1;38;2;-1;-1;0;0;-1;6848;836;2508;1672;836;563;836;2508;0;0;563;1090
100000;2;3;1;36;0;0;2;0;0;2;101972;115335;112016;112906;120101;138819;16608;0;4233;9200;21000;4000
20000;1;2;1;45;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;19409
80000;2;2;1;32;0;0;0;0;0;0;80237;69568;64469;54020;55852;44286;3000;2500;2000;3000;2000;1500
20000;1;2;2;22;0;0;2;0;0;0;8134;9992;10526;11049;11865;12665;2000;1000;1000;1000;1000;8100
430000;2;2;1;42;0;0;0;0;0;0;89395;90052;90604;91200;92134;92834;3243;3200;3185;3500;3500;3420
280000;2;2;1;36;0;0;0;0;0;0;101803;100836;96333;97475;100652;1823;5005;7066;10000;5000;1823;4225
30000;2;2;2;24;2;2;7;7;7;7;300;300;300;300;300;300;0;0;0;0;0;0
110000;2;1;2;27;0;0;0;0;0;0;113461;112026;111792;111936;112030;111975;4251;4218;4167;4238;4181;4246
280000;2;1;2;32;0;0;0;0;0;0;157480;155362;156387;159584;163009;161769;6400;6100;5600;5805;7007;5400
200000;2;1;2;37;0;0;0;0;0;0;75360;57589;54711;44396;25948;14505;2050;15000;6003;845;290;12715
50000;2;2;1;41;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
20000;1;2;2;33;-1;0;0;0;0;0;3010;1603;19980;19983;20066;19855;1272;19288;681;917;1000;889
70000;1;2;2;26;2;2;2;2;0;0;46599;45578;48505;47427;48447;45145;0;4000;0;2000;1700;3000
430000;2;1;2;39;-2;-1;-1;-1;-1;-1;673;4549;7566;987;4870;975;4576;7642;990;4889;981;317
150000;2;5;2;26;0;0;2;0;0;0;22683;24349;2130;2130;32;-780;2219;0;0;0;0;0
20000;1;3;2;39;0;0;0;0;2;2;7824;9000;9867;11929;12091;12245;1307;1174;2236;500;500;0
100000;2;1;2;29;0;0;0;0;0;0;33330;36282;38673;43014;48300;57497;3500;3000;5000;6000;10000;0
120000;2;1;1;41;0;0;0;0;0;0;118847;113190;114113;111593;112533;111672;5000;6000;5000;5000;5000;5000
10000;2;2;2;40;0;0;0;0;0;0;6160;6787;7377;7127;6931;6660;1123;1103;243;296;280;16
180000;1;3;1;40;-1;-1;-1;0;-1;-1;991;991;1316;325;1657;325;991;1316;0;1657;325;325
280000;1;1;1;35;0;0;0;0;2;0;146368;244092;210226;177595;153181;145852;101585;90762;50119;282;50436;54184
100000;2;2;2;39;0;0;-1;0;0;-1;24110;10497;20159;7053;0;1120;2000;20159;500;0;1120;1909
290000;2;2;1;42;-2;-1;-1;-1;0;0;-132;18364;2417;4583;1402;3227;18496;2429;4598;7;3227;1
280000;1;1;1;50;-1;-1;-1;0;0;-2;19378;347;4197;3755;0;0;348;4399;18;0;0;0
550000;1;1;1;49;-1;-1;-1;-1;-1;-2;42141;1515;1488;18334;-114;-114;1522;1495;18426;0;0;22670
50000;2;2;2;28;0;0;0;0;0;0;46096;25370;26331;24749;25269;26847;1442;1403;1000;919;2000;1000
30000;2;3;1;29;2;2;2;2;2;0;26836;28894;30571;31011;30389;30115;2500;2670;2000;0;1000;1000
400000;2;2;2;38;0;0;0;0;-1;-1;2988;3983;3417;3267;186;1200;1222;1000;1200;186;1200;0
200000;2;1;1;32;-2;-2;-2;-2;-2;-2;6540;17288;3009;20311;15643;5696;17301;3009;26257;15643;5696;12149
90000;1;1;2;33;-1;-1;2;-1;-1;2;1650;721;421;2754;309;159;721;0;2833;1000;0;2000
10000;1;2;2;26;0;0;0;0;0;0;7606;7030;8454;9454;5784;0;2000;2000;1000;0;0;0
300000;2;2;1;37;1;-2;-2;-1;-1;-1;0;0;0;363;0;944;0;0;363;0;944;2000
200000;2;2;2;33;0;0;0;0;0;0;198878;195883;190282;164492;165076;166008;7700;7527;4900;5100;5300;4610
150000;2;1;2;26;-1;-1;-1;-1;-1;-1;1551;2961;4175;1707;4492;6149;2990;4175;1707;4492;6149;34672
60000;2;2;3;35;0;0;2;0;0;0;12695;15453;13420;15211;14395;16141;3000;0;2000;1000;2000;1000
40000;1;1;1;28;-1;-1;2;-1;-1;-1;10371;11895;11228;2475;5341;6255;2567;0;2475;5341;1500;0
200000;2;2;2;30;0;0;0;0;0;0;185070;182566;178604;181878;182444;185250;7022;6501;6500;6504;7008;8009
50000;2;1;2;23;0;0;0;0;0;0;50025;22656;19610;17801;18078;18137;1626;1581;1000;900;700;1000
360000;2;2;2;30;0;0;0;0;0;0;132250;132655;135959;139796;143642;147418;5000;5000;5000;5000;5000;5000
210000;2;1;2;33;-1;2;2;-1;-1;-1;970;2273;1303;5385;1814;0;1303;3;5387;1814;0;0
360000;1;1;1;34;-1;-1;-1;-1;-1;-1;997;1267;3935;2437;2797;256;1270;3946;2444;2805;258;1
140000;1;2;1;37;0;-1;0;0;0;0;34661;5309;51293;56740;59455;57532;5334;50006;9460;9461;2507;10007
160000;2;3;2;41;-1;2;2;0;0;0;26736;29052;28328;29099;29724;30624;3000;0;1200;1200;1500;2000
140000;1;1;1;41;0;0;0;0;0;0;19853;22525;25141;29701;34197;38615;3000;3000;5000;5000;5000;3000
90000;1;2;1;39;0;0;0;0;0;0;20612;21956;23280;23812;24377;24821;1676;2000;1220;1100;1000;1100
360000;2;1;2;28;1;-1;-1;-1;-1;-2;0;420;0;742;0;0;420;0;742;0;0;198
210000;1;3;1;41;-1;-1;2;0;0;-1;390;1732;1170;780;390;69438;1732;0;0;0;69438;3750
210000;1;1;2;36;0;0;0;0;0;0;210463;109132;47182;37067;24511;22634;5187;2043;1552;2013;3002;3003
290000;2;2;1;48;-1;-1;-1;-1;-1;-1;31386;31394;1369;15010;3280;0;31401;1369;15010;3280;0;3357
130000;2;2;1;28;0;0;0;-1;-1;-1;71983;71514;73274;3541;3333;3333;4000;7000;3600;3333;3333;3110
140000;2;2;1;34;0;0;0;0;0;0;132541;136186;139418;140962;137819;137094;7000;7000;5300;5300;10100;5400
50000;1;3;2;41;2;2;2;2;3;2;29368;28612;31623;33393;32587;31914;0;3500;2589;0;0;1332
220000;2;2;1;34;-1;-1;-1;-1;-1;-1;51565;15683;1381;3300;2452;2728;15683;1381;3300;2452;2728;0
150000;2;2;1;31;0;0;0;0;0;0;104014;108229;109374;111279;125353;126913;5500;4005;3241;15500;4000;3568
260000;2;1;2;36;-1;-1;-1;-1;-1;-1;7740;1445;782;790;849;12319;1445;782;790;849;12319;7575
100000;2;1;2;26;-1;-1;-2;-2;-2;-2;26273;-73;-73;-73;-73;-73;0;0;0;0;0;0
180000;1;1;2;29;1;-1;-1;-1;-1;-1;0;100000;0;7632;0;6071;100000;0;7632;0;6071;0
150000;1;1;2;33;-1;2;-1;-1;-1;-1;1532;1000;1430;810;786;447;0;1430;810;786;447;2215
250000;2;1;1;38;-1;-1;-1;-1;-1;-1;532;1106;771;625;1099;326;1106;771;625;1099;326;326
120000;2;2;2;24;-1;-1;-1;-1;-1;-1;889;1742;1077;902;1077;1271;1742;1077;902;1077;1271;1595
80000;2;3;1;52;2;0;0;-1;0;0;82198;80531;42334;39137;39074;40103;3543;1139;40003;2000;2100;24
150000;2;1;1;37;0;0;-1;-1;-1;-2;26416;18915;16047;17633;0;0;2497;16047;18776;0;0;0
180000;2;1;2;29;-1;-1;-1;-1;-2;-2;1010;3070;307;0;0;0;3394;307;0;0;0;0
280000;1;1;1;42;-2;-1;-1;0;0;-2;1751;22046;63729;55664;31014;28903;22909;64167;1113;32000;578;1768
430000;2;1;1;48;-1;-1;-2;-2;-2;-1;9900;0;0;0;0;2299;0;0;0;0;2299;37980
30000;1;2;2;25;0;0;0;0;-1;-1;29745;16309;5235;3122;11446;1914;2500;1517;2000;11446;1914;6699
50000;1;2;1;48;0;0;0;0;0;0;42156;40584;33777;18815;17033;17450;4022;1347;1013;1000;700;1000
80000;2;3;2;27;1;4;3;2;0;0;84718;82861;80581;51537;51381;48866;0;0;0;1790;1890;1740
130000;2;3;2;23;-1;0;0;0;0;0;5719;15578;19887;11659;11735;8541;10000;5000;2000;2000;2000;1000
60000;2;1;2;26;0;0;2;0;0;0;22921;23044;17660;13104;8722;17976;5000;0;0;174;13810;0
180000;2;1;2;24;0;0;0;0;0;0;64800;66747;67227;68398;70409;71408;4000;2600;2000;3000;2025;4791
200000;1;2;1;36;1;-2;-1;-1;-1;-1;-1;-1;296;299;278;4575;0;297;303;279;4597;0
50000;1;1;2;44;0;0;0;0;0;0;51671;50272;49293;47154;50069;50442;1928;1595;1526;13000;1569;2614
30000;2;2;2;23;0;0;0;0;0;0;19594;20619;21631;22062;22707;23312;1346;1358;789;1000;981;1010
220000;1;2;2;30;-1;-1;2;-1;2;2;776;1552;776;221876;223986;204957;1552;0;221876;7500;4;10000
20000;1;2;2;24;0;0;0;0;0;0;17697;18445;19382;18440;18826;17311;1634;1571;629;652;618;640
120000;2;1;2;34;0;0;0;2;2;2;105356;107588;115372;112027;119702;121650;3931;9600;0;9500;4100;0
500000;1;2;1;40;0;0;0;0;0;-2;30415;31645;32556;36642;-8;-8;2006;3000;5080;8;0;0
170000;1;3;1;44;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
420000;2;1;2;30;0;0;0;0;-1;-1;34567;36416;7406;0;12150;150;10000;2056;0;12150;150;399
60000;2;2;2;25;0;0;2;6;5;4;44331;48590;59129;57663;56225;54759;5000;12000;0;0;0;0
250000;1;1;1;31;-2;-2;-1;-1;-1;-1;3759;17694;14505;4757;11357;6679;8873;14548;4771;11491;6896;890
120000;1;3;2;25;0;0;2;0;0;-1;81129;72699;39909;18334;7382;19801;7504;29;10004;6;19824;18129
50000;1;2;2;47;0;0;0;0;0;0;91481;47099;47486;24769;23029;23495;3956;1365;848;1000;1000;1000
250000;2;1;1;44;-2;-2;-2;-2;-2;-1;4976;5417;7948;1797;1580;12573;5417;7948;1797;1580;12573;4338
260000;2;2;2;29;-1;-1;-1;-1;-1;-1;1267;553;0;202;11990;3359;553;0;202;11990;3359;1035
50000;2;2;1;32;0;0;0;0;0;0;47445;37395;9858;8536;9674;9591;1697;1118;285;299;1110;40207
100000;1;2;2;31;1;2;2;2;3;2;24377;25167;24541;27304;26669;26172;1400;0;3100;0;0;2000
80000;1;2;2;43;0;0;0;2;2;2;19260;16902;15173;10493;10313;6687;1270;1874;0;3313;0;291
60000;2;2;1;49;2;0;0;0;2;0;61093;57227;32091;32792;31277;29512;1739;1791;2378;0;1092;3554
90000;2;2;2;26;0;0;0;0;0;0;11181;11237;9442;5318;11928;15558;3194;8823;0;7000;6660;10000
170000;2;1;1;52;-1;-1;2;-1;-1;-1;2939;5447;416;7509;6387;1516;3000;5;7509;6387;1666;3023
30000;2;2;2;33;0;0;0;0;0;0;29965;28048;29775;27736;26956;28142;2000;3000;3000;2000;2000;2000
80000;2;2;2;26;0;0;0;0;0;0;47788;45221;46830;48429;52142;56060;4000;3000;3000;5000;5000;5000
170000;2;1;2;27;0;0;0;-1;0;0;61785;17848;14000;124208;122955;116191;3848;4000;124208;5000;5000;5000
150000;2;1;2;33;0;-1;-1;-1;-1;-1;74033;237;1420;1141;1067;1128;237;1426;1141;1067;1200;1150
10000;1;1;1;41;0;0;3;2;2;2;6859;9751;9451;9169;10056;8559;3000;0;0;1002;0;500
290000;1;1;1;43;0;0;0;0;0;0;294475;295310;290951;237255;241778;236917;12021;11212;8503;9047;9003;10014
230000;1;2;1;46;0;0;0;0;0;0;170354;131022;108061;87461;69221;57462;7200;3348;2510;5000;3500;6500
500000;1;3;2;32;0;0;2;0;0;0;211508;183713;158759;119566;123098;132355;10070;3066;13366;20898;20155;16101
210000;2;1;2;44;0;0;0;0;0;0;125615;77485;79668;92326;30500;25265;5000;4000;3402;2013;1026;1000
50000;2;2;2;23;-1;-1;-1;-1;0;0;373;-17;4230;1243;1904;0;0;4247;1243;1094;0;0
480000;2;2;2;30;1;-2;-2;-2;-1;0;0;0;0;0;330982;355339;0;0;0;330982;30000;13174
50000;1;2;2;33;1;2;2;2;2;2;40159;41323;40364;42781;41966;48865;2100;0;3400;0;7800;0
30000;1;1;2;38;2;0;0;0;0;0;69707;71904;62630;57406;46231;73262;4000;5000;8000;1460;40000;10000
320000;1;1;1;43;-1;-1;-1;0;0;-1;3274;86251;14857;12157;8690;4166;86682;14871;260;43;4186;904
300000;2;1;2;26;0;0;0;0;0;0;10545;10421;15196;19406;23260;15423;3000;5000;5000;4000;5000;5000
180000;2;2;1;49;-2;-1;-1;-2;-2;-1;106;3166;106;59;-47;347;3166;106;59;47;570;106
90000;1;3;1;42;2;2;2;3;3;3;48674;49895;52570;53614;54534;53374;2300;4116;2500;2052;0;0
310000;2;1;1;37;-1;-1;-1;-1;0;-1;325;4373;26863;7443;4221;8172;4373;26863;7443;0;8172;31362
50000;1;2;2;37;1;2;0;0;0;0;28731;27985;29000;29731;30400;33427;0;1482;1213;1300;3703;0
20000;1;2;2;33;0;0;0;0;0;0;16128;17441;18589;18607;19892;24338;2000;2000;2001;2001;100;4737
80000;2;1;2;25;-1;-1;-1;-1;-1;-1;390;390;390;390;390;390;390;390;390;390;390;390
80000;2;3;1;44;0;0;0;0;0;0;40821;42443;42573;43386;13513;13781;2281;1411;1224;491;493;662
310000;2;2;2;26;0;0;0;0;0;0;87717;93707;83632;81133;75499;73540;9156;2782;4013;2688;2651;2652
50000;2;3;1;45;0;0;0;-2;-1;-1;4410;4055;0;0;6553;19653;4050;0;0;6553;13100;0
150000;2;2;1;50;3;2;0;0;-2;-1;3227;3029;3964;0;0;2322;0;1000;0;0;2322;0
380000;2;1;1;34;2;2;2;2;2;2;322199;331518;337703;343612;351089;358401;16001;13150;13000;13150;13300;13000
500000;1;1;1;53;-1;-1;-1;-1;-1;-1;107782;10961;11525;3228;9146;2430;11016;11602;3244;9191;2442;7992
280000;1;1;2;33;-2;-2;-2;-2;-2;-2;640;-160;32060;3901;1276;-2;0;32220;3920;1282;2;3446
50000;2;3;1;47;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
20000;2;2;1;41;-1;-1;-1;-1;-1;-1;2468;1077;1140;0;7014;7696;1087;1140;0;7014;800;0
180000;2;1;2;27;-2;-2;-1;-1;-1;0;12275;6491;37424;0;5758;18091;6491;37433;0;5758;18000;1000
210000;1;1;1;36;0;0;-1;-1;-1;-1;102245;103640;792;396;0;546;5000;792;396;0;546;396
100000;2;2;2;25;1;2;3;4;4;3;53111;55650;59730;61693;59186;57949;4000;5600;3500;0;0;0
260000;2;1;2;29;-2;-2;-2;-2;-1;-1;1476;1476;1476;1476;20976;1476;1476;1476;1476;20976;1476;1476
500000;2;1;2;41;-1;-1;2;0;0;-1;10386;34000;28854;92952;50089;2165;28854;0;70000;32000;2165;41242
210000;2;1;2;35;-2;-2;-2;-2;-2;-2;552;-18;-18;-18;-18;-18;0;0;0;0;0;0
100000;2;2;1;49;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
200000;2;1;2;25;1;-2;-2;-2;-2;-1;0;0;0;0;0;476;0;0;0;0;476;288
20000;1;2;2;36;2;0;0;-1;-1;-1;19597;35869;9066;309;3019;16496;1503;2036;309;3100;16890;500
130000;1;3;2;27;0;0;0;0;0;0;89956;61868;63766;65839;67908;63530;2317;3000;3000;3000;5000;2305
10000;1;3;3;42;1;2;0;0;0;2;5674;5440;7968;8829;9685;9384;0;2800;1000;1000;0;1000
10000;1;2;2;25;-1;-1;-1;-1;-1;-1;1261;1261;390;390;390;0;1261;390;390;390;0;780
230000;1;2;2;37;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
120000;2;1;2;30;-1;-1;-1;-1;-1;-1;326;326;326;326;326;326;326;326;326;326;326;326
350000;2;2;2;30;0;0;0;2;0;0;245211;255975;269446;219615;217851;222158;15000;20000;0;10000;8352;9500
200000;2;2;2;26;-1;-1;2;-1;0;-1;3374;4053;2337;1904;548;1403;4053;0;1904;0;1403;0
40000;2;2;2;23;-1;2;-1;-1;0;0;652;326;326;26370;24572;24918;0;326;26370;886;1075;830
60000;1;2;2;45;0;0;0;0;0;0;59475;60423;59674;29411;27730;26638;2500;1509;1000;1000;2000;1500
150000;1;3;1;49;0;-1;-1;-1;-1;-1;4029;4048;2842;3910;4697;1719;4054;2866;4082;4697;1735;0
500000;2;3;2;40;0;0;0;0;0;0;264961;237006;139311;128095;181304;219929;20078;30141;30000;60000;50000;30000
140000;1;1;2;44;-1;-1;-1;-1;-1;-1;5287;5717;7146;5930;5280;5930;5717;7146;5930;5280;5930;0
330000;2;1;2;44;0;0;2;0;0;0;243621;259517;253863;257535;262753;268145;21400;0;9400;9542;9766;9786
70000;2;3;1;26;0;0;0;0;0;0;65763;38209;27874;28439;26590;29043;3000;2000;955;3000;3000;790
340000;1;1;1;48;0;0;0;0;0;0;321046;329563;335012;197797;201935;140812;13690;12693;6100;6300;5100;5400
20000;2;2;2;30;2;0;0;0;0;0;15997;17336;18345;18643;19094;19224;1600;1602;900;900;636;744
90000;2;2;2;23;0;0;0;0;0;0;91653;88619;90298;91343;90887;90858;4200;4100;3307;3405;3311;6204
100000;2;2;2;56;0;0;2;0;0;0;97549;102864;98969;70352;68186;68538;9300;0;2500;2700;2700;2600
390000;2;1;2;28;0;0;0;0;0;0;286888;291645;277888;175268;167781;147878;11000;11000;5600;5700;5600;3400
120000;1;2;1;52;2;0;0;0;0;0;107269;106791;105262;46605;45590;46204;4449;2731;3000;5000;3000;3000
80000;2;2;1;41;0;0;0;0;0;0;21709;22432;23693;24089;24832;25269;1378;1639;1089;1132;1000;1100
300000;2;2;1;45;-1;-1;-1;-1;0;-1;41051;70951;18911;15982;2665;57096;71277;19003;16050;2659;54394;52000
80000;1;3;2;25;0;0;0;0;0;0;80493;78736;71663;57571;58485;59655;3035;3021;2300;2500;2300;2500
40000;2;2;1;43;-1;-1;-1;-1;-1;-1;220;960;960;960;1383;960;960;960;960;1383;960;960
160000;2;2;1;35;2;2;2;2;2;2;131104;133828;135146;136520;139432;141971;6300;5000;5100;5252;5000;6000
350000;2;1;2;31;2;0;0;0;0;2;20042;108444;280478;143142;160442;98479;100000;200000;0;135000;0;100000
180000;2;2;2;27;1;2;0;0;0;2;17207;16647;17657;17705;19043;18589;0;1590;638;1628;0;834
50000;1;2;1;45;0;0;0;0;0;0;42614;38426;38318;17331;14916;18459;10016;20070;3006;6002;5000;2500
240000;1;3;1;43;-1;-1;2;2;2;2;2690;2500;2500;2500;2500;0;2500;0;0;0;0;0
30000;2;2;2;26;0;0;0;0;0;0;12479;10100;10923;10549;4747;4864;1233;1056;500;500;1000;2000
20000;2;1;2;23;0;0;0;0;0;0;14605;14532;15700;16346;16837;18298;2000;2000;1000;1000;2000;2000
50000;2;3;2;58;0;0;0;0;0;0;24885;26250;26955;27647;28149;28940;1772;1447;1139;1100;1262;1009
50000;1;2;2;30;0;0;0;0;0;0;47110;48447;48345;20079;20656;19818;2401;1735;700;876;711;701
50000;2;3;1;45;2;0;0;0;0;0;47639;35495;16246;14987;15298;15447;1271;1242;683;702;553;723
50000;2;2;2;23;0;0;0;2;0;0;20821;11864;13094;12434;12429;12505;1190;2000;0;600;594;610
80000;2;1;2;30;0;0;0;0;0;0;44999;45843;46879;47799;48876;49909;2100;2100;2000;2000;2000;4500
240000;2;3;2;36;1;-2;-2;-2;-1;-1;-28;-28;-28;-28;1522;6820;0;0;0;1550;6900;4100
110000;1;3;2;33;1;2;0;0;0;-2;7128;1852;2625;2625;0;0;0;1000;0;0;0;0
30000;1;3;2;29;1;-2;-2;-2;-2;-1;0;0;0;0;0;7035;0;0;0;0;7035;0
20000;1;1;2;43;0;0;2;-1;-1;0;13361;18302;13348;512;18141;11575;6020;141;1048;23261;134;0
130000;1;1;2;29;0;0;0;0;0;0;81907;83620;85327;87021;88843;90618;3034;3096;3112;3222;3250;3357
180000;2;2;2;48;-1;-1;-1;-1;-1;-1;10000;10000;10000;10000;20000;10338;10000;10000;10000;20000;10338;20894
340000;2;1;2;47;0;0;0;0;0;0;326065;339260;332032;280450;282510;281197;20070;12747;9582;20070;18092;20102
100000;2;2;1;45;0;0;2;0;0;0;87590;103301;100818;75860;77656;78274;17200;247;3000;3000;3000;3000
200000;1;1;1;40;-2;-2;-2;-2;-2;-2;-7;1765;5074;19268;5606;2534;1772;5099;19364;5634;2547;33300
30000;2;3;1;45;-2;-2;-2;-2;-2;-2;0;1930;1930;2072;4072;0;1930;1930;2072;4072;0;0
500000;2;2;1;30;-2;-2;-2;-2;-2;-2;344;5757;1820;2308;807;4966;5757;1820;2308;807;4966;3240
260000;2;1;2;27;0;0;0;0;0;0;15178;23360;22099;18985;19662;22274;12007;8000;1000;1000;5000;5000
160000;2;1;2;31;0;0;0;0;0;0;160843;153543;157871;143690;134386;138038;6000;7225;5000;5000;5900;4992
300000;2;1;2;27;-2;-2;-2;-2;-2;-2;3102;1499;318;2488;187;607;1506;319;2488;187;607;1945
20000;2;2;2;40;0;0;0;0;0;0;6689;7723;8730;8936;8994;9244;1300;1294;500;350;400;400
70000;1;2;2;29;0;0;3;2;0;0;61762;70242;68107;42630;12927;27184;9500;0;0;1570;15184;2000
80000;2;3;2;25;-1;-1;-1;-1;-1;-1;571;3948;4695;390;1289;935;3952;4695;390;1289;935;390
210000;2;2;1;37;0;0;0;0;0;0;162518;138078;134428;129871;131091;118405;8006;7009;5000;5000;17137;3863
210000;2;5;1;35;0;0;0;-2;-2;-1;84018;23953;0;0;0;239;2000;0;0;0;239;323
50000;2;3;1;55;0;0;0;0;0;0;37234;37942;38003;11625;18442;9743;1963;2025;562;339;1200;600
520000;2;1;2;33;0;0;0;0;0;0;485298;499489;413019;168770;168964;191188;22000;18300;26500;30000;27000;25000
200000;2;2;3;57;0;0;0;0;0;0;79761;79515;80592;86216;88071;90842;3500;3000;7000;3400;4400;6500
180000;2;2;1;42;0;0;0;2;0;0;102449;104807;111048;107782;110879;113666;5500;9500;0;5000;5000;5000
60000;2;1;2;26;-1;-1;2;-1;0;-1;3437;16932;2301;6220;2227;10416;16960;0;6227;0;10416;0
270000;2;1;2;27;-1;-1;-1;0;-1;-1;2016;1183;1307;800;4098;1181;2000;2500;0;4100;1200;5000
230000;2;2;2;30;0;0;0;0;0;0;74664;63540;66131;58430;72617;66787;3000;10000;10000;20145;11745;686
190000;1;1;2;33;0;0;0;0;0;0;137502;127014;120826;112211;110396;113386;6112;4202;4200;4200;5000;4200
50000;2;2;2;28;0;0;0;0;0;0;19969;27267;19833;24014;27429;29189;8000;3302;5000;6500;10000;20000
20000;1;2;2;23;1;2;0;0;0;0;17682;18595;19447;19312;17987;17822;1500;1500;1000;1000;1000;1000
40000;2;2;1;38;0;0;0;0;0;0;38491;36881;37968;36155;36933;37666;3000;2000;1500;1500;1500;2000
130000;2;3;1;36;0;0;2;2;2;2;23997;26733;26942;26210;27982;27383;3440;941;0;2197;0;910
